Description,TotalSalesDollars,ProfitMargin,IsTargetBrand,LowSalesThreshold,HighMarginThreshold
Jose Cuervo La Familia Rsv,8199.18,47.73623703833799,False,560.146,64.9299097086893
Jose Cuervo Light Margaritas,104528.74,25.432756579673693,False,560.146,64.9299097086893
Jose Cuervo Lime Margarita,324462.53,28.707963794813836,False,560.146,64.9299097086893
Jose Cuervo Lite Wh Peach,41268.99,43.76988629961624,False,560.146,64.9299097086893
Jose Cuervo R Rolling Stones,4199.58,26.47264726472647,False,560.146,64.9299097086893
Jose Cuervo Silver w/Marg Mx,37477.799999999996,35.430361440639516,False,560.146,64.9299097086893
Jose Cuervo Strawberry Marg,86715.81999999999,31.26850440899942,False,560.146,64.9299097086893
Jose Cuervo Tradicional,86907.88,32.010195628681814,False,560.146,64.9299097086893
Jose Cuervo Tradicional Slvr,66976.48999999999,29.512281100427913,False,560.146,64.9299097086893
Jose Cuervo Tropina,350.82,28.578758337609028,False,560.146,64.9299097086893
Jose Maria de Fonseca Periq,3346.65,35.7925089268373,False,560.146,64.9299097086893
Josef Weinberg Radiance Mosl,359.64,31.531531531531527,False,560.146,64.9299097086893
Joseph Carr Cab Svgn Napa,194304.61,37.99157930426869,False,560.146,64.9299097086893
Joseph Carr Chard Napa,17680.11,49.35325628630139,False,560.146,64.9299097086893
Joseph Carr Merlot Napa Vly,10321.189999999999,48.49276100914719,False,560.146,64.9299097086893
Joseph Drouhin Cote de Beaun,1689.35,96.96332909107053,False,560.146,64.9299097086893
Joseph Drouhin Cote de Nuits,1619.4299999999998,26.492654822993263,False,560.146,64.9299097086893
Joseph Mellot Reuilly Svgn B,15.99,31.0193871169481,False,560.146,64.9299097086893
Joseph Mellot Sancerre White,1699.32,73.35463597203588,False,560.146,64.9299097086893
Joseph Phelps Cab Svgn Napa,49708.100000000006,34.212935115202555,False,560.146,64.9299097086893
Joseph Phelps Insignia 08,6239.61,62.64349855199283,False,560.146,64.9299097086893
Joseph Phelps Insignia 09,2559.84,83.65991624476531,False,560.146,64.9299097086893
Josh Cellars Cab Svgn Paso R,1580.0700000000002,24.129943610093235,False,560.146,64.9299097086893
Josh Cellars Cab Svgn Sonoma,1095045.04,38.31731341388479,False,560.146,64.9299097086893
Josh Cellars Chard,312371.37,32.19148092861391,False,560.146,64.9299097086893
Josh Cellars Craftsman Cab S,3189.7200000000003,32.13949813776759,False,560.146,64.9299097086893
Josh Cellars Legacy Red,156988.38999999998,29.053938319897405,False,560.146,64.9299097086893
Josh Cellars Merlot,89948.31,33.739677821628895,False,560.146,64.9299097086893
Josh Cellars Pnt Nr,165773.68,36.4262408845602,False,560.146,64.9299097086893
Josh Cellars Svgn Bl,63200.15,36.24205005842549,False,560.146,64.9299097086893
Josiah Bartlett Apple Brandy,25087.170000000002,25.717408539903065,False,560.146,64.9299097086893
Juan Gil Dry Wh Muscat Jumil,687.37,62.465629864556206,False,560.146,64.9299097086893
Juan Gil Jumilla Rd,57635.95,39.461117583730285,False,560.146,64.9299097086893
Juarez Gold Tequila,11004.13,3.9542426343563664,False,560.146,64.9299097086893
Juarez Silver Tequila,8801.91,9.958179531488055,False,560.146,64.9299097086893
Juarez Triple Sec,6755.070000000001,21.677643606950053,False,560.146,64.9299097086893
Jubileo Meritage,119.88,32.43243243243243,False,560.146,64.9299097086893
Julia James Pnt Nr,13650.57,28.928975127045973,False,560.146,64.9299097086893
Julius Treis Trocken Rsl,137.94,35.0587211831231,False,560.146,64.9299097086893
Junipero Gin,23757.379999999997,31.6322759496207,False,560.146,64.9299097086893
Justin Cab Svgn Paso Robles,204836.72999999998,39.09291561137497,False,560.146,64.9299097086893
Justin Obtuse,1054.0900000000001,43.97157737954066,False,560.146,64.9299097086893
Justin Vyds 13 Svgn Bl C Cst,41898.12,30.113093379846166,False,560.146,64.9299097086893
Juve Y Camp Rose Brut Pnt Nr,11329.23,27.117288641858277,False,560.146,64.9299097086893
Juve y Camps Brut Nature,10202.8,33.039557768455715,False,560.146,64.9299097086893
Juxtapoz Red North Cst,14328.6,19.44621247016457,False,560.146,64.9299097086893
K Syrah The Deal,2478.33,11.609834041471476,False,560.146,64.9299097086893
K Vintners Cab Svgn Stonerid,563.88,32.432432432432435,False,560.146,64.9299097086893
K Vintners Syrah The Hidden,2799.6,22.588941277325336,False,560.146,64.9299097086893
K Vntrs Milbrandt Col Syrah,1253.6200000000001,14.707008503374237,False,560.146,64.9299097086893
K Volk Pnt Nr San Benito,46316.61,25.731956634995516,False,560.146,64.9299097086893
KAH Anejo Tequila,24096.44,59.54381643097486,False,560.146,64.9299097086893
KAH Blanco Tequila,38147.1,30.373160738299898,False,560.146,64.9299097086893
KAH Extra Aged Tequila,1249.95,13.668546741869687,False,560.146,64.9299097086893
KAH Reposado Tequila,40413.090000000004,35.69999225498472,False,560.146,64.9299097086893
KJ 12 Vintners Rsv Cab Svgn,1067.88,31.03719519047084,False,560.146,64.9299097086893
KJ Est 12 Chard Camelot High,4978.339999999999,26.240473732207914,False,560.146,64.9299097086893
KJ Est 12 Pnt Nr Outland Rdg,1749.5000000000002,33.7959416976279,False,560.146,64.9299097086893
KJ Est Cab Hawkeye Mtn,299.94,32.42648529705941,False,560.146,64.9299097086893
KJ Est Chard Santa Maria Vly,167.94,33.762057877813504,False,560.146,64.9299097086893
KJ Jackson Est Pnt Nr Anders,101.94,33.78457916421424,False,560.146,64.9299097086893
Kahlua,3604858.66,25.178073825287335,False,560.146,64.9299097086893
Kahlua Cinnamon Spice,2308.8199999999997,97.56585615162724,False,560.146,64.9299097086893
Kahlua Especial,69691.98,22.60064931431134,False,560.146,64.9299097086893
Kahlua French Vanilla,54821.259999999995,45.20676832309217,False,560.146,64.9299097086893
Kahlua Hazelnut,9138.01,80.10726624286907,False,560.146,64.9299097086893
Kahlua Midnight,40659.659999999996,38.33647403839579,False,560.146,64.9299097086893
Kahlua Mocha,45680.06,46.30033323073568,False,560.146,64.9299097086893
Kahlua Original Mudslide RTD,81454.48,27.757441947944418,False,560.146,64.9299097086893
Kahlua Peppermint Mocha,7055.389999999999,89.22270774542584,False,560.146,64.9299097086893
Kahlua Pumpkin Spice Liqueur,13835.34,75.38195664147032,False,560.146,64.9299097086893
Kahlua Salted Caramel,24909.89,21.113862807101913,False,560.146,64.9299097086893
Kahlua White Russian RTD,67227.28,30.029922376749447,False,560.146,64.9299097086893
Kahlua w/50mL Absolut+Glass,102296.32,21.851460541298067,False,560.146,64.9299097086893
Kaiken Malbec Mendoza,1021.27,33.85686449224984,False,560.146,64.9299097086893
Kaikouzu Potato Shochu,699.8000000000001,9.082595027150623,False,560.146,64.9299097086893
Kamchatka Vodka,3811.3199999999997,27.348330797506915,False,560.146,64.9299097086893
Kamora Coffee,576977.34,26.86520001685172,False,560.146,64.9299097086893
Kamora Coffee Gift Pack,7627.64,35.13039419794327,False,560.146,64.9299097086893
Kamora Coffee Liqueur,1670.48,29.10540682917485,False,560.146,64.9299097086893
Kangarilla McLaren Vl Shiraz,131.94,31.969076853115048,False,560.146,64.9299097086893
Kapali Coffee,215877.19,20.639109694416355,False,560.146,64.9299097086893
Karner Blue Gin,44205.259999999995,7.365661914441846,False,560.146,64.9299097086893
Kavalan Classic Single Malt,11698.83,14.529914529914528,False,560.146,64.9299097086893
Kavalan Soloist Tawain Whsky,5699.85,69.92447169662358,False,560.146,64.9299097086893
Ke Ke Beach,988.14,21.552614002064477,False,560.146,64.9299097086893
Kedem Concord Grape Kosher,1957.8,43.536622739809985,False,560.146,64.9299097086893
Ken Forrester Petit Chenin B,15735.49,39.530958362275335,False,560.146,64.9299097086893
Ken Forrester Petit Pinotage,461.66999999999996,13.46199666428401,False,560.146,64.9299097086893
Ken Volk Pnt Nr Cuvee St Mar,5493.219999999999,46.12267486101047,False,560.146,64.9299097086893
Ken Wright Canary Hill Pnt N,1924.65,51.4067492790897,False,560.146,64.9299097086893
Ken Wright Cellars Pnt Nr,1319.76,94.44444444444446,False,560.146,64.9299097086893
Ken Wright Clrs Willa Pnt Nr,26215.12,28.569466781002724,False,560.146,64.9299097086893
Ken Wright Freedom Hill Pnt,1979.64,29.612454789759756,False,560.146,64.9299097086893
Ken Wright Shea Ore Pnt Nr,2089.62,55.56799800920741,False,560.146,64.9299097086893
Kendall Jackson AVANT Svgn B,11530.1,43.77091265470378,False,560.146,64.9299097086893
Kendall Jackson Avant Chard,248151.38,35.46963954018713,False,560.146,64.9299097086893
Kendall Jackson Chard Vt RSV,2326007.7800000003,37.22839740458651,False,560.146,64.9299097086893
Kendall Jackson Gr RSV Cab S,64862.24,35.98124270762157,False,560.146,64.9299097086893
Kendall Jackson Grand Pnt Nr,16914.699999999997,34.11766096945259,False,560.146,64.9299097086893
Kendall Jackson Grand RSV Me,16614.829999999998,29.93247598681419,False,560.146,64.9299097086893
Kendall Jackson Grand Rsv Ch,184705.82,34.29378673611909,False,560.146,64.9299097086893
Kendall Jackson Pnt Gris VR,45805.74,33.64386210112531,False,560.146,64.9299097086893
Kendall Jackson Pnt Nr Spl S,671.52,34.238741958541816,False,560.146,64.9299097086893
Kendall Jackson Pnt Nr Vtnr,216815.21000000002,23.97512148709494,False,560.146,64.9299097086893
Kendall Jackson RSV Svgn Bl,314527.77,37.19537069811038,False,560.146,64.9299097086893
Kendall Jackson Sp Sel Chard,8776.68,33.05896990661618,False,560.146,64.9299097086893
Kendall Jackson Sp Sl Merlot,671.52,32.88062902072909,False,560.146,64.9299097086893
Kendall Jackson Spcl Cab Svg,1161.17,24.434837276195562,False,560.146,64.9299097086893
Kendall Jackson Summation Re,185907.03,31.20966431446944,False,560.146,64.9299097086893
Kendall Jackson Vntnr Rsv Ch,84546.71,35.1076818956054,False,560.146,64.9299097086893
Kendall Jackson Vntr RSV Cab,208058.84999999998,33.78798354407899,False,560.146,64.9299097086893
Kendall Jackson Vntr RSV Zin,31494.9,45.86425103746956,False,560.146,64.9299097086893
Kendall Jackson Vntrs RSV Me,100693.67,43.585649425629235,False,560.146,64.9299097086893
Kendall Jackson Vntrs Rsl Rs,48048.46,42.34206465722315,False,560.146,64.9299097086893
Kendall Jackson Vnts RSV Cab,14227.1,28.621574319432636,False,560.146,64.9299097086893
Kendall Jackson Vt RSV Syrah,20758.61,38.6591876816415,False,560.146,64.9299097086893
Kennedy's Original Irish,527.67,89.1788428373794,True,560.146,64.9299097086893
Kentia Albarino Rias Baixas,16298.720000000001,34.35312711673064,False,560.146,64.9299097086893
Kenwood Cab Svgn Sonoma,16100.75,32.37706318028663,False,560.146,64.9299097086893
Kenwood Chard 12,2037.6,89.37720848056537,False,560.146,64.9299097086893
Kenwood Chard Sonoma,6248.46,10.160583567791106,False,560.146,64.9299097086893
Kenwood Cve Brut Yulupa Spa,1393.45,7.768488284473787,False,560.146,64.9299097086893
Kenwood J London Cab Svgn,19432.84,49.02412616992679,False,560.146,64.9299097086893
Kenwood J London Znfdl,8419.15,32.35920490785887,False,560.146,64.9299097086893
Kenwood Merlot Sonoma,3328.63,13.795164977783653,False,560.146,64.9299097086893
Kenwood Pnt Nr RRV,10421.960000000001,22.43301643836669,False,560.146,64.9299097086893
Kenwood Svgn Bl Sonoma,50342.43,43.077837124668,False,560.146,64.9299097086893
Kenwood Yulupa Cab Svgn Cal,1681.13,29.480765913403488,False,560.146,64.9299097086893
Kenwood Yulupa Chard Cal,1393.45,27.78212350640497,False,560.146,64.9299097086893
Kenwood Yulupa Cuvee Brut,1477.0600000000002,31.045455160927798,False,560.146,64.9299097086893
Kenwood Yulupa Merlot Cal,988.9,32.72525027808676,False,560.146,64.9299097086893
Kenwood Yulupa Pnt Nr,1177.69,24.190576467491443,False,560.146,64.9299097086893
Keo St John Commandaria Cyp,719.73,50.96911341753157,False,560.146,64.9299097086893
Kermit Lynch Cotes du Rhone,33224.28,36.28214065135497,False,560.146,64.9299097086893
Kesselstatt Josephshofer Kab,1522.9499999999998,13.704323845168906,False,560.146,64.9299097086893
Kesselstatt Piesp G Kab Rsl,314.79,35.09006004002669,False,560.146,64.9299097086893
Kesselstatt Piesporter Gold,929.6899999999999,97.80572018629866,False,560.146,64.9299097086893
Kesselstatt Rsl RK QbA Mosel,8358.32,25.628834502627317,False,560.146,64.9299097086893
Kesselstatt Schwartzhof GG,263.88,33.78808549340609,False,560.146,64.9299097086893
Ketel One 325 Commemorative,15596.619999999999,76.9784735410621,False,560.146,64.9299097086893
Ketel One Citroen Vodka,171095.79,31.931282752756747,False,560.146,64.9299097086893
Ketel One Oranje,3442.3199999999997,46.90964233423969,False,560.146,64.9299097086893
Ketel One Vodka,5070083.5600000005,24.25683732684787,False,560.146,64.9299097086893
Kettmeir Muller Thurgau Alto,3798.1,31.561833548353114,False,560.146,64.9299097086893
Kettmeir Pnt Grigio Alto Adi,3438.2799999999997,26.202636201821843,False,560.146,64.9299097086893
Kibo Junmai Sake,197.67,5.752010927303069,False,560.146,64.9299097086893
Kijafa Cherry,19040.17,38.11399793174115,False,560.146,64.9299097086893
Kikkoman Plum Wine,7012.200000000001,35.15301902398677,False,560.146,64.9299097086893
Killibinbin Seduction Cab Sv,19121.41,33.832285380628306,False,560.146,64.9299097086893
Kim Crawford Chard Unoaked,32639.95,30.016345000528492,False,560.146,64.9299097086893
Kim Crawford Pnt Gr Marlboro,9359.92,19.36597748698707,False,560.146,64.9299097086893
Kim Crawford Svgn Bl Marlbro,482171.72,20.672052143825297,False,560.146,64.9299097086893
Kim Crawford Svgn Bl Sptfire,35574.689999999995,31.703382376627875,False,560.146,64.9299097086893
King Est Domaine Pnt Gris,1470.4499999999998,11.700499846985615,False,560.146,64.9299097086893
King Est Pnt Gris Ore,50540.92,19.633041899514282,False,560.146,64.9299097086893
King Est Pnt Nr Ore,27331.519999999997,6.562971982531519,False,560.146,64.9299097086893
King Estate Dom Pnt Nr 12,3761.43,8.720087838933585,False,560.146,64.9299097086893
King Rabbit Malbec Pay D'Oc,143.82,77.76387150604921,True,560.146,64.9299097086893
King Robert II Scotch Whisky,246.86999999999998,77.86689350670393,True,560.146,64.9299097086893
Kinky Blue Liqueur,166553.04,28.836835983916362,False,560.146,64.9299097086893
Kinky Flame Whisky,11588.93,86.55713883977418,False,560.146,64.9299097086893
Kinky Gold Liqueur,35099.03,35.72984780491084,False,560.146,64.9299097086893
Kinky Liqueur,204108.21999999997,29.283874813651252,False,560.146,64.9299097086893
Kinky Pink Liqueur,24732.670000000002,28.98203065014817,False,560.146,64.9299097086893
Kinky Vodka,25890.050000000003,50.441304052819,False,560.146,64.9299097086893
Kinsella Est Cab Svgn 10,4829.58,57.3089171315104,False,560.146,64.9299097086893
Kir-Yianni Akakies Yianakoho,395.78,33.79655364091162,False,560.146,64.9299097086893
Kirk & Sweeney 12Yr Old Rum,69477.3,22.64716677245662,False,560.146,64.9299097086893
Kirk and Sweeney 18 Yr Rum,27161.230000000003,29.349333590562733,False,560.146,64.9299097086893
Kirkland Signature Cab Svgn,311.76,39.26096997690531,False,560.146,64.9299097086893
Kirkland Signature Chard,171.38,25.778970708367368,False,560.146,64.9299097086893
Kirkland Signature Chard 12,319.8,20.0,False,560.146,64.9299097086893
Kirkland Signature Supr Brdx,7.99,32.91614518147684,False,560.146,64.9299097086893
Kismet Wine Papa's All-Black,2518.74,98.43374067986375,False,560.146,64.9299097086893
Kistler Hyde Chard,875.88,34.210165776133714,False,560.146,64.9299097086893
Kistler Les Noisetiers Sono,2034.63,17.995900974624384,False,560.146,64.9299097086893
Kistler Pinot Noir RRV,3189.42,34.20621931260229,False,560.146,64.9299097086893
Kitaya Ai No Hime Sprkl Sake,2989.28,28.89792859819087,False,560.146,64.9299097086893
Klinker Brick Farrah Syrah,7315.839999999999,18.34498840871314,False,560.146,64.9299097086893
Klinker Brick Marisa Znfdl,2274.35,72.30373513311497,False,560.146,64.9299097086893
Klinker Brick Old Ghst Znfdl,5706.4800000000005,33.90934516549607,False,560.146,64.9299097086893
Klinker Brick Old Vine Znfdl,164001.51,38.73529579087413,False,560.146,64.9299097086893
Knappogue Castle Irish 12 Yr,6678.330000000001,75.52322212289599,False,560.146,64.9299097086893
Knappogue Castle Irish Whsky,90656.19,36.0690097388827,False,560.146,64.9299097086893
Knob Creek Bourbon,1240620.1099999999,25.55631170341546,False,560.146,64.9299097086893
Knob Creek Rye,125361.73,0.4733342464243196,False,560.146,64.9299097086893
Knob Creek Single Barrel Rsv,182518.12,19.842183340481476,False,560.146,64.9299097086893
Knob Creek Smoked Maple,185815.88,17.271440955423195,False,560.146,64.9299097086893
Kono Svgn Bl,10515.83,37.4061771633813,False,560.146,64.9299097086893
Korbel Brut,351434.29,30.01415991273825,False,560.146,64.9299097086893
Korbel Brut Rose,2596.05,26.22638238862888,False,560.146,64.9299097086893
Korbel Natural,14568.77,28.103607922974966,False,560.146,64.9299097086893
Korbel Organic Brut,71140.53,32.63412572270687,False,560.146,64.9299097086893
Korbel Sweet Cuvee,20739.57,24.914161672590126,False,560.146,64.9299097086893
Korbel Sweet Rose,52288.09,34.498429757139725,False,560.146,64.9299097086893
Korbel X Dry,222205.40000000002,31.104472268999878,False,560.146,64.9299097086893
Kosta Browne Pnt Nr RRV,9299.0,5.368211635659754,False,560.146,64.9299097086893
Kracher Beerenauslese Cuvee,119.88,31.931931931931935,False,560.146,64.9299097086893
Kraken Black Spiced Rum,546076.19,37.46681731351358,False,560.146,64.9299097086893
Kringle Cream,5684.66,55.1895803794774,False,560.146,64.9299097086893
Kris Heart Rosso,4978.0,54.01205303334673,False,560.146,64.9299097086893
Kris Pnt Grigio Alto Adige,308789.51,41.63869102936819,False,560.146,64.9299097086893
Kris Pnt Nr delle Venezie,19482.18,32.813986935753604,False,560.146,64.9299097086893
Kronan Swedish Punsch,179.94,51.69500944759364,False,560.146,64.9299097086893
Kru 82 Vodka,7440.09,23.288696776517487,False,560.146,64.9299097086893
Kru Peach Mango Vodka,4296.5599999999995,80.65708380658015,False,560.146,64.9299097086893
Krug Grande Cuvee Brut,16872.82,21.556858900883196,False,560.146,64.9299097086893
Krug Grande Cve Brut,2719.68,18.2992116719614,False,560.146,64.9299097086893
Krug Rose Champagne,467.98,0.6624214710030392,False,560.146,64.9299097086893
Krupnik Spiced Honey Liqueur,25575.8,26.06643780448706,False,560.146,64.9299097086893
Krupp Bros The Doctor Red,1999.8,59.45994599459946,False,560.146,64.9299097086893
Krupp Bros Veraison Red,5753.82,51.629873718677324,False,560.146,64.9299097086893
Krupps Brothers Veraison,5119.36,6.752211213901722,False,560.146,64.9299097086893
Kuentz Bas Alsace White,1806.71,33.049576301675415,False,560.146,64.9299097086893
Kuleto Native Son Napa Red,76175.55,30.169129070942052,False,560.146,64.9299097086893
Kunde Cab Svgn Sonoma Cnty,540.63,22.507075079074415,False,560.146,64.9299097086893
Kunde Cab Svgn Sonoma Valley,15061.929999999998,45.717447896783476,False,560.146,64.9299097086893
Kunde Chard Sonoma Cnty,870.33,21.046040007813122,False,560.146,64.9299097086893
Kunde Chard Sonoma Valley,51729.74,43.43895793792894,False,560.146,64.9299097086893
Kunde Magnolia Lane Svgn Bl,8003.41,39.47005089080779,False,560.146,64.9299097086893
L Bernard Cotes du Rhone,7883.68,44.35961378442555,False,560.146,64.9299097086893
L Einaudi Dolcetto Dogliani,5792.78,67.31517509727625,False,560.146,64.9299097086893
L Martini Cab Svgn Napa,97287.56,29.836013977532172,False,560.146,64.9299097086893
L Martini Cab Svgn Sonoma,288466.55,39.67625015794726,False,560.146,64.9299097086893
L Martini RSV Cab Svgn Alex,33412.68,26.842803390808523,False,560.146,64.9299097086893
L'Ardi Dolcetto D'Acqui,3777.67,46.40505920315962,False,560.146,64.9299097086893
L'Argentier Rose d'Aramon,2682.21,4.168577404453789,False,560.146,64.9299097086893
L'Ecole No 41 Cab 12 Walla W,2966.31,14.196425862435136,False,560.146,64.9299097086893
L'Ecole No 41 Cab Svgn Clmba,20747.289999999997,19.59239013866389,False,560.146,64.9299097086893
L'Ecole No 41 Chenin Bl OV,1122.3899999999999,24.81757677812525,False,560.146,64.9299097086893
L'Ecole No 41 Red Columbia V,1898.1,46.88741372951899,False,560.146,64.9299097086893
L'Eglise Saint-Hilaire Borde,2166.14,90.89394037319842,False,560.146,64.9299097086893
L'Enclos de Viaud Lalande Po,3148.95,99.34327315454358,False,560.146,64.9299097086893
L'Excellence Blanc 2015,1658.34,23.282318463041353,False,560.146,64.9299097086893
L.A. Cetto Cab Svgn,431.64,34.195162635529606,False,560.146,64.9299097086893
LAN Rioja Reserva,809.52,2.905425437296173,False,560.146,64.9299097086893
LAN Rsva Rioja,188.92,5.61613381325428,False,560.146,64.9299097086893
La Atalaya Almansa Red,970.4,73.45424567188788,False,560.146,64.9299097086893
La Bastarda Pnt Gr Sicily,69086.85,44.25845149981509,False,560.146,64.9299097086893
La Basttistina Gavi,123.91999999999999,9.651387992253062,False,560.146,64.9299097086893
La Belle Orange Liqueur,51887.45999999999,35.75295456744269,False,560.146,64.9299097086893
La Cana Albarino,7275.26,38.62927235590205,False,560.146,64.9299097086893
La Caplana Gavi di Gavi,6654.650000000001,26.03908545152638,False,560.146,64.9299097086893
La Carraia Orvieto Clsc,5497.9400000000005,37.911290410590155,False,560.146,64.9299097086893
La Carraia Sangiovese Umbri,14777.74,30.382453609279903,False,560.146,64.9299097086893
La Chapelle Mission Haut Bri,2295.72,83.22051469691425,False,560.146,64.9299097086893
La Chapelle de la Mission Ha,2369.7,70.11267249018863,False,560.146,64.9299097086893
La Clarence Haut Brion 10,10610.460000000001,54.3386431879485,False,560.146,64.9299097086893
La Clarence de Haut Brion PL,4402.63,47.811194672275434,False,560.146,64.9299097086893
La Clarte de Haut Brion 10,7769.3,53.64447247499775,False,560.146,64.9299097086893
La Cote Blanche Mcon V Chard,22540.82,35.088430678209576,False,560.146,64.9299097086893
La Crema Chard Sonoma Coast,1188.81,1.6773075596605056,False,560.146,64.9299097086893
La Crema Chard Sonoma Cst,658288.13,31.783500334420435,False,560.146,64.9299097086893
La Crema Chardonnay Monterey,100054.27,32.59228216846717,False,560.146,64.9299097086893
La Crema Pnt Gris Monterey,60306.619999999995,31.29934988895082,False,560.146,64.9299097086893
La Crema Pnt Nr Monterey,61101.229999999996,31.772682808513007,False,560.146,64.9299097086893
La Crema Pnt Nr Sonoma Coast,701.46,26.866820631254818,False,560.146,64.9299097086893
La Crema Pnt Nr Sonoma Cst,323546.95999999996,27.703354097346477,False,560.146,64.9299097086893
La Crema Pnt Nr Williamette,10032.56,32.69295174910491,False,560.146,64.9299097086893
La Crema Russian Rive Pnt Nr,395.88,31.97938769324038,False,560.146,64.9299097086893
La Croix Belle No 7 Rose 15,4672.25,31.579003692011348,False,560.146,64.9299097086893
La Croix de Carbonnieux Blnc,1117.57,89.14519895845451,False,560.146,64.9299097086893
La Croix de Carbonnieux Roug,1253.34,83.94051095472896,False,560.146,64.9299097086893
La Dame Montrose St Estep 11,1403.73,97.56363403218567,False,560.146,64.9299097086893
La Demoiselle Sociando Haut,424.83,67.98719487795118,True,560.146,64.9299097086893
La Fee NV Absinthe,559.72,44.84742371185593,False,560.146,64.9299097086893
La Fleur d'Amelie Brdx Rose,4871.25,30.13292276109828,False,560.146,64.9299097086893
La Font de Notre Dame Rastea,1011.56,48.828542053857404,False,560.146,64.9299097086893
La Garenne Entre Mer Wh,1549.59,13.693299517937007,False,560.146,64.9299097086893
La Gr Comtadine Vacqueyras C,19030.48,28.86075390636495,False,560.146,64.9299097086893
La Jota Cab Svgn Howell Mtn,2339.64,27.373442068010455,False,560.146,64.9299097086893
La Jota Howell Mtn Merlot,1429.7799999999997,4.795842717061363,False,560.146,64.9299097086893
La Joya Svgn Blanc,83.93,3.491004408435609,False,560.146,64.9299097086893
La Lecciaia Brunello di Mont,1405.63,77.63280521901211,False,560.146,64.9299097086893
La Maialina Gertrude Red,37460.58,32.48689689268024,False,560.146,64.9299097086893
La Maialina Gilfredo Verment,4302.6900000000005,24.821681320290338,False,560.146,64.9299097086893
La Marca Prosecco,617978.78,32.319950485785284,False,560.146,64.9299097086893
La Merika Pnt Grigio Montery,4674.8,79.18028578762728,False,560.146,64.9299097086893
La Monacesca Verd di Mattell,779.61,44.54663229050423,False,560.146,64.9299097086893
La Mondotte 08 St Emilion,1887.92,74.31458960125428,False,560.146,64.9299097086893
La Mura Blanco,1258.1999999999998,28.888888888888875,False,560.146,64.9299097086893
La Mura Rosso,838.8,24.620886981402002,False,560.146,64.9299097086893
La Noble Chard Unoaked,629.55,2.088793582717811,False,560.146,64.9299097086893
La Petite Maison Ventoux Bl,160.76999999999998,88.55507868383404,True,560.146,64.9299097086893
La Pettegola Vermentino,269.84999999999997,19.488604780433565,False,560.146,64.9299097086893
La Posta Angel Plucci Malbec,34675.23,35.646858002095456,False,560.146,64.9299097086893
La Puerta Alta Malbec Bonrda,191.88,32.89555972482802,False,560.146,64.9299097086893
La Puerta La Rioja Malbec,21989.54,35.61284137821892,False,560.146,64.9299097086893
La Quintinye Blanc Vermouth,2798.25,21.77539533637094,False,560.146,64.9299097086893
La Quintinye Rouge Vermouth,3198.0,26.04127579737335,False,560.146,64.9299097086893
La Scolca Black Label Gavi,431.88,31.03639899972215,False,560.146,64.9299097086893
La Terre Chard Cal,461.15999999999997,26.045190389452678,False,560.146,64.9299097086893
La Terre Merlot,184.23,10.191759068920526,False,560.146,64.9299097086893
La Vieille Ferme Red B/B,499.79999999999995,18.3673469387755,False,560.146,64.9299097086893
La Vieille Ferme Red Ventoux,141699.28,35.54773178805142,False,560.146,64.9299097086893
La Vieille Ferme Rose Vntoux,145815.63,34.6622443698251,False,560.146,64.9299097086893
La Vieille Ferme Wh Rhone,113786.72,31.761896291588336,False,560.146,64.9299097086893
La Volpe Pnt Grigio,1127.1599999999999,30.4694985627595,False,560.146,64.9299097086893
La Volpe Prosecco,415.74,8.904603838937806,False,560.146,64.9299097086893
LaBelle Winery 2013 Dry Rsl,11975.44,74.73712865665061,False,560.146,64.9299097086893
LaBelle Winery Americus,7196.4,18.368350842087708,False,560.146,64.9299097086893
LaBelle Winery Blueberry,20509.739999999998,16.895874838003795,False,560.146,64.9299097086893
LaBelle Winery Cranberry,64023.96,30.767122183632505,False,560.146,64.9299097086893
LaBelle Winery Granite Red,31020.6,33.33049650877159,False,560.146,64.9299097086893
LaBelle Winery Grnt St Apple,11182.54,22.791244207487754,False,560.146,64.9299097086893
LaBelle Winery Raspberry,12903.93,33.114562772736676,False,560.146,64.9299097086893
LaBelle Winery Riesling,20643.09,31.558889681728857,False,560.146,64.9299097086893
LaBelle Winery Seyval Blanc,19472.01,31.81643805647183,False,560.146,64.9299097086893
LaLuca Prosecco,12664.99,42.34626320273446,False,560.146,64.9299097086893
Label 5 Scotch 12 Yr,4446.61,67.88834640321502,False,560.146,64.9299097086893
Laboure-Roi Pouilly Fuisse,639.36,66.66666666666666,False,560.146,64.9299097086893
Lacoste Borie Pauillac,7291.13,26.872789265861396,False,560.146,64.9299097086893
Ladera Stile Blocks Cab Napa,1749.65,16.73534706941389,False,560.146,64.9299097086893
Lady Lola White,23771.4,17.389383881471012,False,560.146,64.9299097086893
Ladyburn 41 Yr Old Scotch,5999.97,48.32040826870801,False,560.146,64.9299097086893
Lafite Rsv Speciale Bl Brdx,485.71999999999997,70.40270114469241,True,560.146,64.9299097086893
Lagaria Venezie Pnt Grigio,36689.4,32.532011970759946,False,560.146,64.9299097086893
Lagavulin Distillers Edition,97978.29,23.21984798877383,False,560.146,64.9299097086893
Lagavulin Single Malt 16-Yr,550740.5599999999,29.535238879083092,False,560.146,64.9299097086893
Lagler Gr Velt Smaragd Stein,1529.1499999999999,8.890560115096626,False,560.146,64.9299097086893
Lagler Rsl Smaragd Elmerberg,2133.0299999999997,10.960464691073241,False,560.146,64.9299097086893
